timestamp,source,url,title,price,original_price,discount,rating,review_count,availability,features,categories
2025-04-15T18:41:38.828757,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T18:47:28.675465,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-15T18:47:33.698863,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T18:54:07.286869,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,[],[]
2025-04-15T18:54:11.471062,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T18:54:30.327117,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-15T18:54:34.144008,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T18:58:26.719666,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",72900.0,,,4.4,492.0,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-15T18:58:32.866194,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T20:02:13.289572,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-15T20:02:20.028016,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-15T20:36:43.730622,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-15T20:36:48.266290,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-17T20:43:59.208255,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,[],[]
2025-04-17T20:44:06.667430,flipkart,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYKOOGZ6&marketplace=FLIPKART&q=iphone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9b2c4ea5-9ac5-4b02-8e2f-fe6f2868dc68.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=wiwr3jrddc0000001744698355764&qH=9ea15d2374058112,,,,,,,In Stock,[],[]
2025-04-18T07:13:48.313300,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-18T07:13:53.728471,flipkart,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMLKOVNG&marketplace=FLIPKART&q=iphone%2016&sattr[]=color&sattr[]=storage&st=color,,,,,,,In Stock,[],[]
2025-04-18T07:15:52.240293,amazon,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_1_sspa?crid=2JNUFZO8SOP23&dib=eyJ2IjoiMSJ9.K6M3tMZeHFH0GsPMdej3YV_ORhE35sG2_YGoMsG0mL5tFRNOPqmw4ggNnOLjMJRNRfcsomWoXn3M9aex9SuIdHA5jQU7yZmwt_-S8HgquDKbY43fWl8sQwhzAI9XaIaDWji-wmB6MX9HLZKQBhuPpFEABmQZD3xtN-q5Y8E0ZlWJDepGOVY1yj2vJjbeP6LJWZLyLfmryTHjveCM-0CT8nq0TryjQ9AgECQaaNdR8jw.WwV1-og-oOOoPLn4_aGVLh6z2N8JMJNJzKmp6bZh6C8&dib_tag=se&keywords=iphone%2B16&qid=1744698350&sprefix=%2Caps%2C225&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,4.4,,In stock,"['BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.', 'TAKE TOTAL CAMERA CONTROL — Camera Control gives you an easier way to quickly access camera tools, like zoom or depth of field, so you can take the perfect shot in record time.', 'GET FURTHER AND CLOSER — The improved Ultra Wide camera with autofocus lets you take incredibly detailed macro photos and videos. Use the 48MP Fusion camera for stunning high-resolution images, and zoom in with the 2x optical-quality Telephoto.', 'PHOTOGRAPHIC STYLES — The latest-generation Photographic Styles give you greater creative flexibility, so you can make every photo even more you. And you can reverse any of those styles anytime you want.', 'SUPER-SMART A18 CHIP — A18 jumps two generations ahead of the A16 Bionic chip in iPhone 15. It enables Apple Intelligence, powers advanced photo and video features, and supports console-level gaming, with exceptional power efficiency.']",[]
2025-04-18T07:15:56.475644,flipkart,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMLKOVNG&marketplace=FLIPKART&q=iphone%2016&sattr[]=color&sattr[]=storage&st=color,,,,,,,In Stock,[],[]
